venta_id,producto_id,venta,prevision
146,89,0,32
147,89,0,27
148,89,0,19
149,89,0,20
150,89,0,15
151,89,0,23
1,90,12,16
2,90,17,13
3,90,1,14
4,90,15,13
5,90,26,22
6,90,2,16
7,90,30,14
8,90,25,14
9,90,11,13
10,90,1,25
11,90,18,22
12,90,35,17
13,90,30,14
14,90,13,14
15,90,8,14
16,90,32,25
17,90,22,22
18,90,7,17
19,90,4,14
20,90,26,14
21,90,18,14
22,90,31,25
23,90,39,22
24,90,10,17
25,90,15,14
26,90,32,15
27,90,24,14
28,90,25,25
29,90,10,23
30,90,29,17
31,90,15,14
32,90,20,15
33,90,7,14
34,90,8,26
35,90,15,23
36,90,15,17
37,90,22,15
38,90,12,15
39,90,16,14
40,90,22,26
41,90,57,23
42,90,23,18
43,90,0,15
44,90,34,15
45,90,28,15
46,90,12,26
47,90,32,23
48,90,37,18
49,90,12,15
50,90,22,15
51,90,20,15
52,90,19,26
53,90,41,23
54,90,21,18
55,90,5,15
56,90,22,16
57,90,1,15
58,90,48,26
59,90,15,23
60,90,5,18
61,90,9,15
62,90,13,16
63,90,17,15
64,90,12,27
65,90,11,24
66,90,26,18
67,90,20,16
68,90,0,16
69,90,10,15
70,90,22,27
71,90,16,24
72,90,30,18
73,90,15,16
74,90,29,16
75,90,28,16
76,90,36,27
77,90,18,24
78,90,23,19
79,90,4,16
80,90,2,16
81,90,7,24
82,90,5,19
83,90,20,16
84,90,0,17
85,90,12,16
86,90,27,27
87,90,19,24
88,90,21,19
89,90,27,16
90,90,21,17
91,90,18,16
92,90,16,28
93,90,9,25
94,90,4,19
95,90,22,17
96,90,10,17
97,90,15,16
98,90,47,28
99,90,47,25
100,90,17,17
101,90,10,17
102,90,5,17
103,90,42,28
104,90,23,25
105,90,28,20
106,90,22,17
107,90,8,17
108,90,9,17
109,90,38,28
110,90,37,25
111,90,12,20
112,90,17,17
113,90,19,18
114,90,25,17
115,90,49,28
116,90,32,25
117,90,39,20
118,90,20,17
119,90,12,18
120,90,25,17
121,90,32,28
122,90,12,26
123,90,7,20
124,90,10,17
125,90,31,18
126,90,0,17
127,90,0,29
128,90,0,26
129,90,0,20
130,90,0,18
131,90,0,18
132,90,0,17
133,90,0,29
134,90,0,26
135,90,0,21
136,90,0,18
137,90,0,18
138,90,0,18
139,90,0,29
140,90,0,26
141,90,0,21
142,90,0,18
143,90,0,18
144,90,0,18
145,90,0,29
146,90,0,26
147,90,0,21
148,90,0,18
149,90,0,19
150,90,0,18
151,90,0,29
1,91,25,23
2,91,27,17
3,91,13,19
4,91,15,16
5,91,60,40
6,91,26,23
7,91,1,17
8,91,1,18
9,91,21,16
10,91,11,23
11,91,5,40
12,91,1,23
13,91,30,17
14,91,15,18
15,91,22,16
16,91,29,22
17,91,57,40
18,91,32,23
19,91,1,17
20,91,11,18
21,91,23,15
22,91,39,22
23,91,56,39
24,91,27,23
25,91,23,17
26,91,16,18
27,91,19,15
28,91,20,22
29,91,18,39
30,91,20,23
31,91,12,17
32,91,26,18
33,91,0,15
34,91,7,22
35,91,50,39
36,91,39,22
37,91,26,16
38,91,23,18
39,91,22,15
40,91,8,22
41,91,49,39
42,91,11,22
43,91,30,16
44,91,22,18
45,91,21,15
46,91,35,22
47,91,37,39
48,91,18,22
49,91,29,16
50,91,13,17
51,91,13,15
52,91,42,22
53,91,44,39
54,91,28,22
55,91,10,16
56,91,23,17
57,91,22,15
58,91,37,21
59,91,46,39
60,91,38,22
61,91,23,16
62,91,32,17
63,91,16,14
64,91,8,21
65,91,7,38
66,91,24,22
67,91,4,16
68,91,4,17
69,91,11,14
70,91,30,21
71,91,12,38
72,91,36,22
73,91,0,15
74,91,5,17
75,91,3,14
76,91,14,21
77,91,45,38
78,91,40,21
79,91,22,15
80,91,15,17
81,91,23,38
82,91,29,21
83,91,24,15
84,91,25,17
85,91,6,14
86,91,34,21
87,91,49,38
88,91,19,21
89,91,2,15
90,91,7,16
91,91,17,14
92,91,7,21
93,91,46,38
94,91,27,21
95,91,9,15
96,91,21,16
97,91,10,14
98,91,16,20
99,91,17,38
100,91,18,15
101,91,28,16
102,91,6,13
103,91,42,20
104,91,60,37
105,91,1,21
106,91,29,15
107,91,25,16
108,91,19,13
109,91,1,20
110,91,56,37
111,91,27,21
112,91,18,14
113,91,28,16
114,91,30,13
115,91,2,20
116,91,40,37
117,91,4,20
118,91,12,14
119,91,24,16
120,91,4,13
121,91,32,20
122,91,44,37
123,91,1,20
124,91,13,14
125,91,15,15
126,91,0,13
127,91,0,20
128,91,0,37
129,91,0,20
130,91,0,14
131,91,0,15
132,91,0,13
133,91,0,19
134,91,0,37
135,91,0,20
136,91,0,14
137,91,0,15
138,91,0,12
139,91,0,19
140,91,0,36
141,91,0,20
142,91,0,14
143,91,0,15
144,91,0,12
145,91,0,19
146,91,0,36
147,91,0,20
148,91,0,14
149,91,0,15
150,91,0,12
151,91,0,19
1,92,27,22
2,92,3,16
3,92,13,16
4,92,12,13
5,92,11,31
6,92,35,22
7,92,0,16
8,92,12,16
9,92,5,13
10,92,22,23
11,92,27,31
12,92,33,22
13,92,27,16
14,92,2,16
15,92,24,13
16,92,31,23
17,92,59,31
18,92,36,22
19,92,26,16
20,92,18,16
21,92,11,13
22,92,40,23
23,92,37,31
24,92,20,22
25,92,11,17
26,92,34,16
27,92,29,13
28,92,20,23
29,92,23,31
30,92,17,22
31,92,12,17
32,92,18,16
33,92,24,13
34,92,37,23
35,92,13,31
36,92,8,22
37,92,28,17
38,92,29,16
39,92,5,13
40,92,30,23
41,92,7,31
42,92,7,23
43,92,29,17
44,92,31,17
45,92,23,14
46,92,7,23
47,92,6,31
48,92,9,23
49,92,6,17
50,92,5,17
51,92,4,14
52,92,40,23
53,92,13,32
54,92,21,23
55,92,7,17
56,92,27,17
57,92,24,14
58,92,21,24
59,92,43,32
60,92,3,23
61,92,22,17
62,92,16,17
63,92,22,14
64,92,17,24
65,92,48,32
66,92,28,23
67,92,17,17
68,92,25,17
69,92,8,14
70,92,17,24
71,92,36,32
72,92,16,23
73,92,26,17
74,92,19,17
75,92,23,14
76,92,6,24
77,92,49,32
78,92,40,23
79,92,24,18
80,92,35,17
81,92,20,32
82,92,22,23
83,92,5,18
84,92,21,17
85,92,3,14
86,92,9,24
87,92,48,32
88,92,36,23
89,92,23,18
90,92,24,17
91,92,17,14
92,92,45,24
93,92,57,32
94,92,24,24
95,92,14,18
96,92,7,17
97,92,0,14
98,92,27,24
99,92,9,32
100,92,28,18
101,92,2,18
102,92,20,15
103,92,37,24
104,92,51,32
105,92,38,24
106,92,30,18
107,92,18,18
108,92,6,15
109,92,11,25
110,92,28,33
111,92,9,24
112,92,25,18
113,92,13,18
114,92,21,15
115,92,12,25
116,92,44,33
117,92,26,24
118,92,6,18
119,92,11,18
120,92,6,15
121,92,32,25
122,92,48,33
123,92,37,24
124,92,22,18
125,92,3,18
126,92,0,15
127,92,0,25
128,92,0,33
129,92,0,24
130,92,0,18
131,92,0,18
132,92,0,15
133,92,0,25
134,92,0,33
135,92,0,24
136,92,0,19
137,92,0,18
138,92,0,15
139,92,0,25
140,92,0,33
141,92,0,24
142,92,0,19
143,92,0,18
144,92,0,15
145,92,0,25
146,92,0,33
147,92,0,24
148,92,0,19
149,92,0,18
150,92,0,15
151,92,0,25
1,93,2,14
2,93,14,13
3,93,24,14
4,93,29,14
5,93,43,35
6,93,30,14
7,93,11,13
8,93,2,14
9,93,14,14
10,93,44,18
11,93,12,35
12,93,2,15
13,93,17,13
14,93,20,14
15,93,19,14
16,93,14,19
17,93,16,35
18,93,4,15
19,93,14,13
20,93,2,14
21,93,13,14
22,93,31,19
23,93,46,35
24,93,16,15
25,93,24,14
26,93,9,14
27,93,6,15
28,93,35,19
29,93,58,36
30,93,15,15
31,93,17,14
32,93,6,15
33,93,6,15
34,93,4,19
35,93,49,36
36,93,33,15
37,93,19,14
38,93,27,15
39,93,10,15
40,93,42,19
41,93,48,36
42,93,15,16
43,93,16,14
44,93,24,15
45,93,26,15
46,93,2,20
47,93,39,36
48,93,20,16
49,93,26,15
50,93,5,15
51,93,19,16
52,93,4,20
53,93,32,37
54,93,10,16
55,93,26,15
56,93,27,16
57,93,15,16
58,93,9,20
59,93,58,37
60,93,4,16
61,93,12,15
62,93,27,16
63,93,28,16
64,93,22,20
65,93,21,37
66,93,19,17
67,93,3,15
68,93,17,16
69,93,19,16
70,93,23,21
71,93,41,37
72,93,19,17
73,93,1,15
74,93,2,16
75,93,7,17
76,93,9,21
77,93,17,38
78,93,36,17
79,93,25,16
80,93,2,17
81,93,51,38
82,93,28,17
83,93,11,16
84,93,4,17
85,93,13,17
86,93,12,21
87,93,14,38
88,93,18,18
89,93,3,16
90,93,29,17
91,93,25,17
92,93,36,22
93,93,48,38
94,93,34,18
95,93,12,16
96,93,14,17
97,93,21,17
98,93,44,22
99,93,11,38
100,93,13,17
101,93,25,17
102,93,5,18
103,93,25,22
104,93,48,39
105,93,14,18
106,93,17,17
107,93,30,18
108,93,29,18
109,93,3,22
110,93,50,39
111,93,25,19
112,93,2,17
113,93,6,18
114,93,16,18
115,93,22,22
116,93,27,39
117,93,1,19
118,93,30,17
119,93,35,18
120,93,11,18
121,93,17,23
122,93,60,39
123,93,11,19
124,93,30,18
125,93,25,18
126,93,0,19
127,93,0,23
128,93,0,40
129,93,0,19
130,93,0,18
131,93,0,19
132,93,0,19
133,93,0,23
134,93,0,40
135,93,0,19
136,93,0,18
137,93,0,19
138,93,0,19
139,93,0,23
140,93,0,40
141,93,0,20
142,93,0,18
143,93,0,19
144,93,0,19
145,93,0,24
146,93,0,40
147,93,0,20
148,93,0,18
149,93,0,19
150,93,0,20
151,93,0,24
1,94,19,26
2,94,1,15
3,94,29,22
4,94,2,15
5,94,21,36
6,94,32,26
7,94,10,15
8,94,27,21
9,94,10,15
10,94,33,29
11,94,51,36
12,94,26,25
13,94,19,14
14,94,15,21
15,94,22,15
16,94,36,29
17,94,37,36
18,94,27,25
19,94,22,14
20,94,23,21
21,94,7,14
22,94,31,29
23,94,44,35
24,94,18,25
25,94,22,14
26,94,0,21
27,94,30,14
28,94,43,29
29,94,52,35
30,94,36,25
31,94,17,13
32,94,30,20
33,94,24,14
34,94,37,28
35,94,52,35
36,94,10,24
37,94,26,13
38,94,33,20
39,94,24,14
40,94,45,28
41,94,20,34
42,94,37,24
43,94,4,13
44,94,26,20
45,94,10,13
46,94,19,28
47,94,26,34
48,94,10,24
49,94,18,12
50,94,24,19
51,94,11,13
52,94,18,27
53,94,48,34
54,94,40,23
55,94,0,12
56,94,35,19
57,94,11,13
58,94,32,27
59,94,34,33
60,94,25,23
61,94,11,12
62,94,3,19
63,94,27,12
64,94,46,27
65,94,21,33
66,94,28,23
67,94,3,11
68,94,21,18
69,94,22,12
70,94,15,26
71,94,5,33
72,94,19,22
73,94,7,11
74,94,19,18
75,94,16,12
76,94,5,26
77,94,15,33
78,94,33,22
79,94,10,11
80,94,7,18
81,94,14,32
82,94,11,22
83,94,16,11
84,94,5,17
85,94,5,11
86,94,11,25
87,94,58,32
88,94,16,21
89,94,6,10
90,94,3,17
91,94,13,11
92,94,11,25
93,94,20,32
94,94,1,21
95,94,6,10
96,94,18,17
97,94,6,10
98,94,22,25
99,94,30,31
100,94,6,10
101,94,30,16
102,94,1,10
103,94,26,24
104,94,24,31
105,94,6,20
106,94,16,9
107,94,10,16
108,94,4,10
109,94,21,24
110,94,44,31
111,94,25,20
112,94,7,9
113,94,9,16
114,94,4,9
115,94,14,24
116,94,32,30
117,94,36,20
118,94,25,9
119,94,26,16
120,94,8,9
121,94,50,24
122,94,57,30
123,94,36,20
124,94,20,8
125,94,26,15
126,94,0,9
127,94,0,23
128,94,0,30
129,94,0,19
130,94,0,8
131,94,0,15
132,94,0,9
133,94,0,23
134,94,0,29
135,94,0,19
136,94,0,8
137,94,0,15
138,94,0,8
139,94,0,23
140,94,0,29
141,94,0,19
142,94,0,7
143,94,0,14
144,94,0,8
145,94,0,22
146,94,0,29
147,94,0,18
148,94,0,7
149,94,0,14
150,94,0,8
151,94,0,22
1,95,20,22
2,95,15,16
3,95,29,18
4,95,5,14
5,95,26,35
6,95,39,22
7,95,4,16
8,95,25,18
9,95,6,14
10,95,42,23
11,95,18,35
12,95,15,21
13,95,24,16
14,95,22,18
15,95,15,14
16,95,15,23
17,95,30,35
18,95,21,21
19,95,17,15
20,95,14,18
21,95,27,13
22,95,23,23
23,95,58,34
24,95,15,21
25,95,7,15
26,95,20,18
27,95,9,13
28,95,2,22
29,95,57,34
30,95,19,21
31,95,4,15
32,95,21,17
33,95,26,13
34,95,8,22
35,95,22,34
36,95,11,21
37,95,27,15
38,95,11,17
39,95,17,13
40,95,2,22
41,95,38,34
42,95,11,20
43,95,4,15
44,95,14,17
45,95,28,13
46,95,11,22
47,95,60,34
48,95,7,20
49,95,6,14
50,95,8,17
51,95,0,12
52,95,29,22
53,95,20,33
54,95,29,20
55,95,12,14
56,95,33,17
57,95,18,12
58,95,38,21
59,95,23,33
60,95,9,20
61,95,3,14
62,95,3,16
63,95,25,12
64,95,37,21
65,95,37,33
66,95,9,20
67,95,28,14
68,95,27,16
69,95,14,12
70,95,33,21
71,95,9,33
72,95,40,19
73,95,7,14
74,95,8,16
75,95,6,12
76,95,23,21
77,95,17,33
78,95,33,19
79,95,22,14
80,95,0,16
81,95,37,32
82,95,20,19
83,95,20,13
84,95,25,16
85,95,19,11
86,95,14,20
87,95,60,32
88,95,3,19
89,95,16,13
90,95,35,15
91,95,9,11
92,95,22,20
93,95,33,32
94,95,34,19
95,95,13,13
96,95,0,15
97,95,14,11
98,95,11,20
99,95,11,32
100,95,17,13
101,95,27,15
102,95,10,11
103,95,22,20
104,95,13,32
105,95,26,18
106,95,8,13
107,95,7,15
108,95,0,10
109,95,29,20
110,95,60,31
111,95,14,18
112,95,28,12
113,95,23,15
114,95,1,10
115,95,39,19
116,95,56,31
117,95,15,18
118,95,11,12
119,95,0,14
120,95,0,10
121,95,9,19
122,95,17,31
123,95,35,18
124,95,23,12
125,95,14,14
126,95,0,10
127,95,0,19
128,95,0,31
129,95,0,18
130,95,0,12
131,95,0,14
132,95,0,10
133,95,0,19
134,95,0,31
135,95,0,17
136,95,0,12
137,95,0,14
138,95,0,9
139,95,0,19
140,95,0,30
141,95,0,17
142,95,0,11
143,95,0,14
144,95,0,9
145,95,0,18
146,95,0,30
147,95,0,17
148,95,0,11
149,95,0,13
150,95,0,9
151,95,0,18
1,96,19,17
2,96,10,12
3,96,19,13
4,96,21,14
5,96,43,26
6,96,17,17
7,96,14,12
8,96,11,13
9,96,29,14
10,96,33,20
11,96,18,26
12,96,14,17
13,96,17,12
14,96,3,14
15,96,17,14
16,96,15,20
17,96,43,26
18,96,21,17
19,96,10,12
20,96,20,14
21,96,3,14
22,96,2,20
23,96,16,26
24,96,32,18
25,96,22,13
26,96,24,14
27,96,11,14
28,96,8,20
29,96,12,26
30,96,8,18
31,96,6,13
32,96,12,14
33,96,4,14
34,96,12,20
35,96,36,26
36,96,16,18
37,96,14,13
38,96,9,14
39,96,30,14
40,96,47,20
41,96,14,26
42,96,31,18
43,96,4,13
44,96,6,14
45,96,6,14
46,96,24,20
47,96,11,27
48,96,14,18
49,96,20,13
50,96,34,14
51,96,27,15
52,96,32,20
53,96,16,27
54,96,5,18
55,96,6,13
56,96,28,14
57,96,3,15
58,96,15,20
59,96,35,27
60,96,20,18
61,96,5,13
62,96,21,15
63,96,9,15
64,96,40,21
65,96,56,27
66,96,1,18
67,96,6,13
68,96,15,15
69,96,22,15
70,96,6,21
71,96,44,27
72,96,10,19
73,96,14,14
74,96,12,15
75,96,5,15
76,96,9,21
77,96,15,27
78,96,19,19
79,96,15,14
80,96,17,15
81,96,36,27
82,96,37,19
83,96,12,14
84,96,21,15
85,96,8,15
86,96,5,21
87,96,12,27
88,96,20,19
89,96,18,14
90,96,8,15
91,96,1,15
92,96,50,21
93,96,8,28
94,96,9,19
95,96,29,14
96,96,23,15
97,96,28,15
98,96,5,21
99,96,60,28
100,96,24,14
101,96,7,15
102,96,13,16
103,96,10,21
104,96,10,28
105,96,24,19
106,96,27,14
107,96,5,16
108,96,29,16
109,96,4,22
110,96,53,28
111,96,32,19
112,96,5,14
113,96,31,16
114,96,14,16
115,96,39,22
116,96,12,28
117,96,15,20
118,96,5,15
119,96,0,16
120,96,24,16
121,96,48,22
122,96,31,28
123,96,32,20
124,96,22,15
125,96,6,16
126,96,0,16
127,96,0,22
128,96,0,28
129,96,0,20
130,96,0,15
131,96,0,16
132,96,0,16
133,96,0,22
134,96,0,28
135,96,0,20
136,96,0,15
137,96,0,16
138,96,0,16
139,96,0,22
140,96,0,29
141,96,0,20
142,96,0,15
143,96,0,16
144,96,0,16
145,96,0,22
146,96,0,29
147,96,0,20
148,96,0,15
149,96,0,16
150,96,0,17
151,96,0,22
1,97,8,13
2,97,18,12
3,97,28,18
4,97,17,16
5,97,39,38
6,97,27,14
7,97,0,12
8,97,23,18
9,97,16,16
10,97,1,27
11,97,19,38
12,97,25,14
13,97,14,12
14,97,8,18
15,97,16,16
16,97,19,27
17,97,56,38
18,97,22,14
19,97,11,12
20,97,8,18
21,97,1,16
22,97,50,27
23,97,34,38
24,97,27,14
25,97,9,12
26,97,2,18
27,97,2,16
28,97,34,27
29,97,26,38
30,97,9,14
31,97,12,12
32,97,35,18
33,97,11,16
34,97,40,27
35,97,33,38
36,97,26,14
37,97,27,12
38,97,18,18
39,97,25,16
40,97,43,27
41,97,45,38
42,97,18,14
43,97,29,12
44,97,1,18
45,97,24,16
46,97,21,27
47,97,55,38
48,97,24,14
49,97,7,12
50,97,27,19
51,97,17,16
52,97,50,27
53,97,49,38
54,97,1,14
55,97,27,12
56,97,17,19
57,97,17,16
58,97,25,27
59,97,30,38
60,97,2,14
61,97,3,12
62,97,29,19
63,97,16,16
64,97,10,27
65,97,60,38
66,97,10,14
67,97,2,12
68,97,21,19
69,97,14,16
70,97,41,27
71,97,58,38
72,97,7,14
73,97,22,12
74,97,14,19
75,97,19,16
76,97,1,27
77,97,53,38
78,97,4,14
79,97,7,12
80,97,26,19
81,97,10,38
82,97,4,14
83,97,8,12
84,97,22,19
85,97,12,16
86,97,39,27
87,97,19,38
88,97,2,14
89,97,12,12
90,97,30,19
91,97,22,16
92,97,7,27
93,97,54,38
94,97,11,14
95,97,1,12
96,97,9,19
97,97,16,16
98,97,42,27
99,97,38,38
100,97,11,13
101,97,25,19
102,97,11,16
103,97,2,27
104,97,23,38
105,97,32,14
106,97,11,13
107,97,29,19
108,97,25,16
109,97,34,27
110,97,28,38
111,97,30,14
112,97,10,13
113,97,27,19
114,97,26,16
115,97,49,27
116,97,30,38
117,97,9,14
118,97,28,13
119,97,2,19
120,97,20,16
121,97,15,27
122,97,48,38
123,97,2,14
124,97,13,13
125,97,18,19
126,97,0,16
127,97,0,27
128,97,0,38
129,97,0,14
130,97,0,13
131,97,0,19
132,97,0,16
133,97,0,27
134,97,0,38
135,97,0,14
136,97,0,13
137,97,0,19
138,97,0,16
139,97,0,27
140,97,0,38
141,97,0,14
142,97,0,13
143,97,0,19
144,97,0,16
145,97,0,27
146,97,0,38
147,97,0,14
148,97,0,13
149,97,0,19
150,97,0,16
151,97,0,28
1,98,10,22
2,98,4,16
3,98,19,17
4,98,10,18
5,98,59,37
6,98,22,22
7,98,21,16
8,98,7,16
9,98,30,18
10,98,34,23
11,98,34,37
12,98,24,22
13,98,13,16
14,98,20,16
15,98,13,17
16,98,23,23
17,98,25,37
18,98,2,22
19,98,21,15
20,98,33,16
21,98,23,17
22,98,19,23
23,98,59,37
24,98,25,21
25,98,25,15
26,98,20,16
27,98,8,17
28,98,3,23
29,98,8,37
30,98,33,21
31,98,15,15
32,98,0,16
33,98,30,17
34,98,47,22
35,98,55,36
36,98,29,21
37,98,21,15
38,98,10,15
39,98,6,17
40,98,24,22
41,98,60,36
42,98,1,21
43,98,22,15
44,98,0,15
45,98,26,17
46,98,50,22
47,98,41,36
48,98,9,21
49,98,17,14
50,98,7,15
51,98,10,16
52,98,43,22
53,98,39,36
54,98,39,20
55,98,2,14
56,98,19,15
57,98,27,16
58,98,6,22
59,98,31,36
60,98,8,20
61,98,3,14
62,98,17,15
63,98,4,16
64,98,25,21
65,98,8,35
66,98,20,20
67,98,2,14
68,98,4,15
69,98,16,16
70,98,19,21
71,98,38,35
72,98,33,20
73,98,22,14
74,98,9,14
75,98,30,16
76,98,12,21
77,98,54,35
78,98,23,20
79,98,10,13
80,98,33,14
81,98,37,35
82,98,18,19
83,98,19,13
84,98,3,14
85,98,6,15
86,98,18,21
87,98,25,35
88,98,5,19
89,98,8,13
90,98,32,14
91,98,30,15
92,98,19,20
93,98,43,34
94,98,24,19
95,98,2,13
96,98,11,14
97,98,21,15
98,98,14,20
99,98,7,34
100,98,29,13
101,98,11,13
102,98,20,15
103,98,11,20
104,98,59,34
105,98,25,19
106,98,6,13
107,98,22,13
108,98,6,15
109,98,10,20
110,98,21,34
111,98,34,19
112,98,22,12
113,98,13,13
114,98,3,14
115,98,11,20
116,98,9,34
117,98,12,18
118,98,0,12
119,98,35,13
120,98,8,14
121,98,24,20
122,98,43,34
123,98,36,18
124,98,29,12
125,98,4,13
126,98,0,14
127,98,0,19
128,98,0,33
129,98,0,18
130,98,0,12
131,98,0,13
132,98,0,14
133,98,0,19
134,98,0,33
135,98,0,18
136,98,0,12
137,98,0,12
138,98,0,14
139,98,0,19
140,98,0,33
141,98,0,18
142,98,0,11
143,98,0,12
144,98,0,13
145,98,0,19
146,98,0,33
147,98,0,17
148,98,0,11
149,98,0,12
150,98,0,13
151,98,0,19
1,99,23,18
2,99,15,15
3,99,30,20
4,99,0,15
5,99,14,36
6,99,22,18
7,99,23,15
8,99,22,20
9,99,11,14
10,99,10,24
11,99,23,36
12,99,35,18
13,99,1,15
14,99,1,20
15,99,30,14
16,99,18,24
17,99,51,36
18,99,9,18
19,99,1,15
20,99,32,20
21,99,30,14
22,99,2,24
23,99,23,36
24,99,23,18
25,99,0,15
26,99,21,20
27,99,3,14
28,99,46,24
29,99,51,36
30,99,7,18
31,99,23,15
32,99,16,20
33,99,8,14
34,99,36,24
35,99,38,36
36,99,27,18
37,99,26,15
38,99,24,20
39,99,3,14
40,99,6,24
41,99,34,36
42,99,17,17
43,99,26,15
44,99,16,20
45,99,7,14
46,99,37,24
47,99,59,36
48,99,27,17
49,99,29,15
50,99,23,20
51,99,30,14
52,99,40,24
53,99,31,36
54,99,13,17
55,99,4,15
56,99,22,20
57,99,27,14
58,99,9,24
59,99,60,36
60,99,21,17
61,99,3,15
62,99,0,20
63,99,2,14
64,99,16,24
65,99,6,36
66,99,7,17
67,99,29,15
68,99,25,19
69,99,3,14
70,99,46,24
71,99,49,36
72,99,2,17
73,99,20,15
74,99,20,19
75,99,10,14
76,99,1,23
77,99,49,36
78,99,19,17
79,99,28,15
80,99,30,19
81,99,10,36
82,99,7,17
83,99,0,15
84,99,29,19
85,99,22,14
86,99,13,23
87,99,26,36
88,99,14,17
89,99,12,14
90,99,32,19
91,99,22,14
92,99,24,23
93,99,58,36
94,99,35,17
95,99,24,14
96,99,15,19
97,99,29,14
98,99,48,23
99,99,48,36
100,99,17,14
101,99,34,19
102,99,19,14
103,99,5,23
104,99,28,36
105,99,30,17
106,99,14,14
107,99,2,19
108,99,17,14
109,99,42,23
110,99,38,36
111,99,18,17
112,99,17,14
113,99,6,19
114,99,19,14
115,99,39,23
116,99,52,36
117,99,15,17
118,99,7,14
119,99,29,19
120,99,4,14
121,99,16,23
122,99,15,36
123,99,5,17
124,99,11,14
125,99,10,19
126,99,0,14
127,99,0,23
128,99,0,36
129,99,0,17
130,99,0,14
131,99,0,19
132,99,0,14
133,99,0,23
134,99,0,36
135,99,0,17
136,99,0,14
137,99,0,19
138,99,0,14
139,99,0,23
140,99,0,36
141,99,0,17
142,99,0,14
143,99,0,19
144,99,0,14
145,99,0,23
146,99,0,36
147,99,0,17
148,99,0,14
149,99,0,19
150,99,0,14
151,99,0,23
1,100,32,24
2,100,19,20
3,100,14,22
4,100,3,17
5,100,26,37
6,100,40,23
7,100,19,19
8,100,30,22
9,100,19,17
10,100,26,22
11,100,45,37
12,100,17,23
13,100,6,19
14,100,26,21
15,100,16,16
16,100,12,21
17,100,54,37
18,100,13,22
19,100,20,18
20,100,35,21
21,100,1,16
22,100,34,21
23,100,23,36
24,100,7,22
25,100,24,18
26,100,6,20
27,100,23,15
28,100,36,20
29,100,51,36
30,100,1,21
31,100,21,18
32,100,34,20
33,100,21,15
34,100,25,20
35,100,6,35
36,100,33,21
37,100,22,17
38,100,12,20
39,100,7,14
40,100,24,19
41,100,49,35
42,100,29,21
43,100,2,17
44,100,22,19
45,100,12,14
46,100,35,19
47,100,47,34
48,100,39,20
49,100,21,16
50,100,8,19
51,100,0,13
52,100,36,19
53,100,34,34
54,100,27,20
55,100,29,16
56,100,4,18
57,100,27,13
58,100,7,18
59,100,41,33
60,100,1,19
61,100,14,15
62,100,4,18
63,100,12,13
64,100,12,18
65,100,9,33
66,100,20,19
67,100,6,15
68,100,7,17
69,100,25,12
70,100,7,17
71,100,19,32
72,100,39,18
73,100,13,14
74,100,10,17
75,100,19,12
76,100,1,17
77,100,52,32
78,100,11,18
79,100,6,14
80,100,15,16
81,100,16,32
82,100,12,17
83,100,11,13
84,100,27,16
85,100,17,11
86,100,11,16
87,100,29,31
88,100,13,17
89,100,9,13
90,100,4,15
91,100,12,10
92,100,9,15
93,100,38,31
94,100,6,16
95,100,2,13
96,100,20,15
97,100,4,10
98,100,14,15
99,100,53,30
100,100,10,12
101,100,26,15
102,100,13,9
103,100,11,14
104,100,21,30
105,100,24,16
106,100,20,12
107,100,33,14
108,100,2,9
109,100,37,14
110,100,40,29
111,100,16,15
112,100,21,11
113,100,34,14
114,100,0,8
115,100,1,14
116,100,10,29
117,100,8,15
118,100,21,11
119,100,9,13
120,100,28,8
121,100,2,13
122,100,36,28
123,100,22,14
124,100,24,10
125,100,14,13
126,100,0,8
127,100,0,13
128,100,0,28
129,100,0,14
130,100,0,10
131,100,0,12
132,100,0,7
133,100,0,12
134,100,0,27
135,100,0,13
136,100,0,9
137,100,0,12
138,100,0,7
139,100,0,12
140,100,0,27
141,100,0,13
142,100,0,9
143,100,0,11
144,100,0,6
145,100,0,11
146,100,0,27
147,100,0,12
148,100,0,8
149,100,0,11
150,100,0,6
151,100,0,11
1,101,21,20
2,101,13,17
3,101,17,17
4,101,30,15
5,101,31,30
6,101,25,20
7,101,19,17
8,101,35,17
9,101,4,15
10,101,42,19
11,101,35,30
12,101,30,20
13,101,5,16
14,101,3,17
15,101,24,15
16,101,41,19
17,101,23,30
18,101,2,20
19,101,14,16
20,101,22,17
21,101,4,15
22,101,20,19
23,101,12,29
24,101,19,20
25,101,24,16
26,101,8,17
27,101,19,15
28,101,12,19
29,101,31,29
30,101,6,20
31,101,5,16
32,101,0,17
33,101,4,15
34,101,10,19
35,101,11,29
36,101,8,19
37,101,24,16
38,101,26,16
39,101,30,15
40,101,2,19
41,101,58,29
42,101,28,19
43,101,20,16
44,101,16,16
45,101,5,14
46,101,47,19
47,101,34,29
48,101,26,19
49,101,3,16
50,101,18,16
51,101,6,14
52,101,23,19
53,101,9,29
54,101,5,19
55,101,26,16
56,101,33,16
57,101,17,14
58,101,34,19
59,101,52,29
60,101,13,19
61,101,1,16
62,101,14,16
63,101,8,14
64,101,20,19
65,101,29,29
66,101,24,19
67,101,20,16
68,101,12,16
69,101,5,14
70,101,9,18
71,101,11,29
72,101,24,19
73,101,30,15
74,101,29,16
75,101,30,14
76,101,11,18
77,101,25,29
78,101,40,19
79,101,16,15
80,101,17,16
